type;receiverPort;reqIdInternal;Round;startWalltime;duration
APPROXIMATION;-1;119;4;1672694727824;0.362443
APPROXIMATION;-1;119;5;1672694727825;0.914158
APPROXIMATION;-1;119;6;1672694727827;0.716846
APPROXIMATION;-1;119;7;1672694727828;0.807787
APPROXIMATION;-1;119;8;1672694727829;0.465094
APPROXIMATION;-1;119;9;1672694727829;0.302343
APPROXIMATION;-1;119;10;1672694727830;0.264732
APPROXIMATION;-1;119;11;1672694727830;0.313062
APPROXIMATION;-1;119;12;1672694727831;0.267642
APPROXIMATION;-1;119;13;1672694727831;0.259683
HALTED;-1;119;14;1672694727832;0.248002
INITIALIZATION;-1;120;0;1672694727934;0.572585
APPROXIMATION;-1;120;1;1672694727936;0.415023
APPROXIMATION;-1;120;2;1672694727937;0.373523
APPROXIMATION;-1;120;3;1672694727938;0.347343
APPROXIMATION;-1;120;4;1672694727938;0.359914
APPROXIMATION;-1;120;5;1672694727939;0.371574
APPROXIMATION;-1;120;6;1672694727939;0.456144
APPROXIMATION;-1;120;7;1672694727940;0.372024
APPROXIMATION;-1;120;8;1672694727941;0.337233
APPROXIMATION;-1;120;9;1672694727941;0.302752
APPROXIMATION;-1;120;10;1672694727942;0.341813
APPROXIMATION;-1;120;11;1672694727942;0.308993
APPROXIMATION;-1;120;12;1672694727943;0.338533
APPROXIMATION;-1;120;13;1672694727943;0.321513
HALTED;-1;120;14;1672694727944;0.307443
INITIALIZATION;-1;121;0;1672694728046;0.416814
APPROXIMATION;-1;121;1;1672694728047;0.357493
APPROXIMATION;-1;121;2;1672694728048;0.500785
APPROXIMATION;-1;121;3;1672694728048;0.399364
APPROXIMATION;-1;121;4;1672694728049;0.490544
APPROXIMATION;-1;121;5;1672694728049;0.427264
APPROXIMATION;-1;121;6;1672694728050;0.446033
APPROXIMATION;-1;121;7;1672694728050;0.400864
APPROXIMATION;-1;121;8;1672694728051;0.330823
APPROXIMATION;-1;121;9;1672694728051;0.339093
APPROXIMATION;-1;121;10;1672694728052;0.346413
APPROXIMATION;-1;121;11;1672694728052;0.307042
APPROXIMATION;-1;121;12;1672694728053;0.314483
APPROXIMATION;-1;121;13;1672694728053;0.326083
HALTED;-1;121;14;1672694728054;0.336433
INITIALIZATION;-1;122;0;1672694728157;0.721007
APPROXIMATION;-1;122;1;1672694728157;0.403914
APPROXIMATION;-1;122;2;1672694728158;0.327093
APPROXIMATION;-1;122;3;1672694728158;0.317862
APPROXIMATION;-1;122;4;1672694728200;0.372284
APPROXIMATION;-1;122;5;1672694728200;0.613505
APPROXIMATION;-1;122;6;1672694728201;0.557905
APPROXIMATION;-1;122;7;1672694728202;0.427304
APPROXIMATION;-1;122;8;1672694728202;0.393193
APPROXIMATION;-1;122;9;1672694728203;0.387874
APPROXIMATION;-1;122;10;1672694728203;0.350943
APPROXIMATION;-1;122;11;1672694728203;0.339363
APPROXIMATION;-1;122;12;1672694728204;0.323743
APPROXIMATION;-1;122;13;1672694728204;0.335113
HALTED;-1;122;14;1672694728205;0.291853
INITIALIZATION;-1;123;0;1672694728307;1.154611
APPROXIMATION;-1;123;1;1672694728308;0.403633
APPROXIMATION;-1;123;2;1672694728309;0.807137
APPROXIMATION;-1;123;3;1672694728310;0.433763
APPROXIMATION;-1;123;4;1672694728311;0.389083
APPROXIMATION;-1;123;5;1672694728311;0.407524
APPROXIMATION;-1;123;6;1672694728312;0.376253
APPROXIMATION;-1;123;7;1672694728312;0.336963
APPROXIMATION;-1;123;8;1672694728313;0.350543
APPROXIMATION;-1;123;9;1672694728313;0.328473
APPROXIMATION;-1;123;10;1672694728314;0.323542
APPROXIMATION;-1;123;11;1672694728314;0.323342
APPROXIMATION;-1;123;12;1672694728315;0.315953
APPROXIMATION;-1;123;13;1672694728316;0.322843
HALTED;-1;123;14;1672694728316;0.334363
INITIALIZATION;-1;124;0;1672694728418;0.473184
APPROXIMATION;-1;124;1;1672694728419;0.470484
APPROXIMATION;-1;124;2;1672694728420;0.370993
APPROXIMATION;-1;124;3;1672694728420;0.297623
APPROXIMATION;-1;124;4;1672694728470;0.704906
APPROXIMATION;-1;124;5;1672694728470;0.365193
APPROXIMATION;-1;124;6;1672694728471;0.396353
APPROXIMATION;-1;124;7;1672694728472;0.301172
APPROXIMATION;-1;124;8;1672694728520;0.733897
APPROXIMATION;-1;124;9;1672694728521;0.386144
APPROXIMATION;-1;124;10;1672694728521;0.617605
APPROXIMATION;-1;124;11;1672694728522;0.354833
APPROXIMATION;-1;124;12;1672694728570;0.467174
APPROXIMATION;-1;124;13;1672694728570;0.614075
HALTED;-1;124;14;1672694728571;0.369653
INITIALIZATION;-1;125;0;1672694728673;0.390664
APPROXIMATION;-1;125;1;1672694728673;0.395883
APPROXIMATION;-1;125;2;1672694728674;0.407183
APPROXIMATION;-1;125;3;1672694728674;0.392213
APPROXIMATION;-1;125;4;1672694728675;0.300682
APPROXIMATION;-1;125;5;1672694728675;0.294323
APPROXIMATION;-1;125;6;1672694728676;0.332722
APPROXIMATION;-1;125;7;1672694728677;0.326323
APPROXIMATION;-1;125;8;1672694728677;0.304672
APPROXIMATION;-1;125;9;1672694728678;0.311603
APPROXIMATION;-1;125;10;1672694728678;0.338933
APPROXIMATION;-1;125;11;1672694728679;0.304853
APPROXIMATION;-1;125;12;1672694728680;0.346983
APPROXIMATION;-1;125;13;1672694728680;0.286843
HALTED;-1;125;14;1672694728681;0.300173
INITIALIZATION;-1;126;0;1672694728783;0.435644
APPROXIMATION;-1;126;1;1672694728783;0.330073
APPROXIMATION;-1;126;2;1672694728784;0.263923
APPROXIMATION;-1;126;3;1672694728784;0.260752
APPROXIMATION;-1;126;4;1672694728830;0.428214
APPROXIMATION;-1;126;5;1672694728831;0.512524
APPROXIMATION;-1;126;6;1672694728831;0.690126
APPROXIMATION;-1;126;7;1672694728832;0.438104
APPROXIMATION;-1;126;8;1672694728880;0.920309
APPROXIMATION;-1;126;9;1672694728883;0.908708
APPROXIMATION;-1;126;10;1672694728884;0.778487
APPROXIMATION;-1;126;11;1672694728886;0.925028
APPROXIMATION;-1;126;12;1672694728888;1.068669
APPROXIMATION;-1;126;13;1672694728890;0.409253
HALTED;-1;126;14;1672694728890;0.393333
INITIALIZATION;-1;127;0;1672694728992;0.459544
APPROXIMATION;-1;127;1;1672694728993;0.341753
APPROXIMATION;-1;127;2;1672694728994;0.653506
APPROXIMATION;-1;127;3;1672694728994;0.332813
APPROXIMATION;-1;127;4;1672694729040;0.352213
APPROXIMATION;-1;127;5;1672694729040;0.344573
APPROXIMATION;-1;127;6;1672694729041;0.513204
APPROXIMATION;-1;127;7;1672694729042;0.334873
APPROXIMATION;-1;127;8;1672694729042;0.342663
APPROXIMATION;-1;127;9;1672694729043;0.373713
APPROXIMATION;-1;127;10;1672694729043;0.326543
APPROXIMATION;-1;127;11;1672694729043;0.388603
APPROXIMATION;-1;127;12;1672694729044;0.347553
APPROXIMATION;-1;127;13;1672694729044;0.320213
HALTED;-1;127;14;1672694729045;0.318853
INITIALIZATION;-1;128;0;1672694729147;0.539145
APPROXIMATION;-1;128;1;1672694729148;0.393523
APPROXIMATION;-1;128;2;1672694729149;0.583475
