type;receiverPort;reqIdInternal;Round;startWalltime;duration
APPROXIMATION;-1;125;6;1672694728676;0.252862
APPROXIMATION;-1;125;7;1672694728677;0.255172
APPROXIMATION;-1;125;8;1672694728678;0.231802
APPROXIMATION;-1;125;9;1672694728678;0.226312
APPROXIMATION;-1;125;10;1672694728679;0.254722
APPROXIMATION;-1;125;11;1672694728679;0.311073
APPROXIMATION;-1;125;12;1672694728680;0.292553
APPROXIMATION;-1;125;13;1672694728680;0.286002
HALTED;-1;125;14;1672694728681;0.297972
INITIALIZATION;-1;126;0;1672694728783;0.459774
APPROXIMATION;-1;126;1;1672694728783;0.313453
APPROXIMATION;-1;126;2;1672694728784;0.298892
APPROXIMATION;-1;126;3;1672694728784;0.255742
APPROXIMATION;-1;126;4;1672694728830;0.652116
APPROXIMATION;-1;126;5;1672694728831;0.301483
APPROXIMATION;-1;126;6;1672694728831;0.452564
APPROXIMATION;-1;126;7;1672694728832;0.308173
APPROXIMATION;-1;126;8;1672694728881;2.35679
APPROXIMATION;-1;126;9;1672694728884;0.516135
APPROXIMATION;-1;126;10;1672694728886;0.330093
APPROXIMATION;-1;126;11;1672694728887;1.137279
APPROXIMATION;-1;126;12;1672694728889;1.023019
APPROXIMATION;-1;126;13;1672694728890;0.290252
HALTED;-1;126;14;1672694728891;0.255423
INITIALIZATION;-1;127;0;1672694728993;0.347963
APPROXIMATION;-1;127;1;1672694728993;0.316362
APPROXIMATION;-1;127;2;1672694728994;0.295772
APPROXIMATION;-1;127;3;1672694728994;0.246973
APPROXIMATION;-1;127;4;1672694729040;0.345273
APPROXIMATION;-1;127;5;1672694729040;0.340733
APPROXIMATION;-1;127;6;1672694729041;0.292623
APPROXIMATION;-1;127;7;1672694729042;0.313373
APPROXIMATION;-1;127;8;1672694729042;0.254202
APPROXIMATION;-1;127;9;1672694729043;0.291153
APPROXIMATION;-1;127;10;1672694729043;0.307973
APPROXIMATION;-1;127;11;1672694729044;0.262512
APPROXIMATION;-1;127;12;1672694729044;0.295673
APPROXIMATION;-1;127;13;1672694729044;0.261712
HALTED;-1;127;14;1672694729045;0.313393
INITIALIZATION;-1;128;0;1672694729147;0.474194
APPROXIMATION;-1;128;1;1672694729148;0.316923
APPROXIMATION;-1;128;2;1672694729149;0.740317
APPROXIMATION;-1;128;3;1672694729150;0.291903
APPROXIMATION;-1;128;4;1672694729150;0.181692
APPROXIMATION;-1;128;5;1672694729151;0.207352
APPROXIMATION;-1;128;6;1672694729151;0.225702
APPROXIMATION;-1;128;7;1672694729152;0.279452
APPROXIMATION;-1;128;8;1672694729152;0.256142
APPROXIMATION;-1;128;9;1672694729153;0.244702
APPROXIMATION;-1;128;10;1672694729153;0.231062
APPROXIMATION;-1;128;11;1672694729154;0.227772
APPROXIMATION;-1;128;12;1672694729155;0.264602
APPROXIMATION;-1;128;13;1672694729155;0.286842
HALTED;-1;128;14;1672694729156;0.312472
INITIALIZATION;-1;129;0;1672694729258;0.476604
APPROXIMATION;-1;129;1;1672694729259;0.384864
APPROXIMATION;-1;129;2;1672694729259;0.351663
APPROXIMATION;-1;129;3;1672694729260;0.282243
APPROXIMATION;-1;129;4;1672694729260;0.337563
APPROXIMATION;-1;129;5;1672694729261;0.272293
APPROXIMATION;-1;129;6;1672694729261;0.305892
APPROXIMATION;-1;129;7;1672694729262;0.285192
APPROXIMATION;-1;129;8;1672694729262;0.271453
APPROXIMATION;-1;129;9;1672694729263;0.309873
APPROXIMATION;-1;129;10;1672694729263;0.314682
APPROXIMATION;-1;129;11;1672694729264;0.260602
APPROXIMATION;-1;129;12;1672694729264;0.262492
APPROXIMATION;-1;129;13;1672694729265;0.257602
HALTED;-1;129;14;1672694729265;0.277652
INITIALIZATION;-1;130;0;1672694729367;0.366003
APPROXIMATION;-1;130;1;1672694729367;0.648906
APPROXIMATION;-1;130;2;1672694729368;0.298322
APPROXIMATION;-1;130;3;1672694729369;0.263422
APPROXIMATION;-1;130;4;1672694729369;0.276432
APPROXIMATION;-1;130;5;1672694729370;0.254402
APPROXIMATION;-1;130;6;1672694729370;0.249782
APPROXIMATION;-1;130;7;1672694729371;0.243302
APPROXIMATION;-1;130;8;1672694729371;0.228492
APPROXIMATION;-1;130;9;1672694729371;0.296983
APPROXIMATION;-1;130;10;1672694729372;0.257182
APPROXIMATION;-1;130;11;1672694729372;0.244182
APPROXIMATION;-1;130;12;1672694729373;0.212061
APPROXIMATION;-1;130;13;1672694729373;0.254703
HALTED;-1;130;14;1672694729374;0.241942
INITIALIZATION;-1;131;0;1672694729475;0.291413
APPROXIMATION;-1;131;1;1672694729476;0.465774
APPROXIMATION;-1;131;2;1672694729477;0.212642
APPROXIMATION;-1;131;3;1672694729477;0.267353
APPROXIMATION;-1;131;4;1672694729520;0.534734
APPROXIMATION;-1;131;5;1672694729521;0.305853
APPROXIMATION;-1;131;6;1672694729522;0.221202
APPROXIMATION;-1;131;7;1672694729569;0.300072
APPROXIMATION;-1;131;8;1672694729570;0.272342
APPROXIMATION;-1;131;9;1672694729570;0.222452
APPROXIMATION;-1;131;10;1672694729571;0.214541
APPROXIMATION;-1;131;11;1672694729571;0.245142
APPROXIMATION;-1;131;12;1672694729572;0.219472
APPROXIMATION;-1;131;13;1672694729572;0.268502
HALTED;-1;131;14;1672694729573;0.272192
INITIALIZATION;-1;132;0;1672694729675;0.417693
APPROXIMATION;-1;132;1;1672694729675;0.316293
APPROXIMATION;-1;132;2;1672694729676;0.285663
APPROXIMATION;-1;132;3;1672694729719;0.478434
APPROXIMATION;-1;132;4;1672694729720;0.291292
APPROXIMATION;-1;132;5;1672694729721;0.288233
APPROXIMATION;-1;132;6;1672694729721;0.242102
APPROXIMATION;-1;132;7;1672694729722;0.217062
APPROXIMATION;-1;132;8;1672694729722;0.239342
APPROXIMATION;-1;132;9;1672694729723;0.236582
APPROXIMATION;-1;132;10;1672694729723;0.266903
APPROXIMATION;-1;132;11;1672694729724;0.227052
APPROXIMATION;-1;132;12;1672694729724;0.205242
APPROXIMATION;-1;132;13;1672694729725;0.281183
HALTED;-1;132;14;1672694729725;0.264423
INITIALIZATION;-1;133;0;1672694729827;0.312923
APPROXIMATION;-1;133;1;1672694729827;0.268182
APPROXIMATION;-1;133;2;1672694729828;0.223362
APPROXIMATION;-1;133;3;1672694729828;0.217422
APPROXIMATION;-1;133;4;1672694729829;0.227262
APPROXIMATION;-1;133;5;1672694729829;0.272813
APPROXIMATION;-1;133;6;1672694729830;0.240012
APPROXIMATION;-1;133;7;1672694729830;0.336233
APPROXIMATION;-1;133;8;1672694729831;0.261732
APPROXIMATION;-1;133;9;1672694729832;0.243562
APPROXIMATION;-1;133;10;1672694729832;0.271922
APPROXIMATION;-1;133;11;1672694729833;0.256222
APPROXIMATION;-1;133;12;1672694729833;0.257733
APPROXIMATION;-1;133;13;1672694729834;0.304433
HALTED;-1;133;14;1672694729834;0.278452
INITIALIZATION;-1;134;0;1672694729936;0.361553
APPROXIMATION;-1;134;1;1672694729937;0.361123
APPROXIMATION;-1;134;2;1672694729937;0.409773
APPROXIMATION;-1;134;3;1672694729938;0.327032
